student_id,question_id,topic,difficulty_level,is_correct,time_taken_sec,feedback_text,sentiment_label,sentiment_score
S063,120,General Social Studies - Class 8,3,0,63.0,I am confused,NEGATIVE,0.9992051720619202
S063,124,General Social Studies - Class 8,3,0,55.8,Don't understand this topic,NEGATIVE,0.999188244342804
S063,129,General Social Studies - Class 8,3,0,74.5,I am confused,NEGATIVE,0.9992051720619202
S063,197,General Social Studies - Class 9,3,0,70.3,I am confused,NEGATIVE,0.9992051720619202
S064,161,General Social Studies - Class 8,3,1,67.2,Tough but I solved,POSITIVE,0.9913177490234375
S064,224,General Social Studies - Class 9,3,1,57.0,Tricky but OK,POSITIVE,0.9992111921310425
S064,195,General Social Studies - Class 9,3,1,58.9,Tough but I solved,POSITIVE,0.9913177490234375
S064,236,General Social Studies - Class 10,3,0,70.1,I am confused,NEGATIVE,0.9992051720619202
S064,267,General Social Studies - Class 10,3,0,68.6,I am confused,NEGATIVE,0.9992051720619202
S064,192,General Social Studies - Class 9,3,1,51.2,Tricky but OK,POSITIVE,0.9992111921310425
S064,48,General Social Studies - Class 6,3,0,60.5,Don't understand this topic,NEGATIVE,0.999188244342804
S064,198,General Social Studies - Class 9,3,0,60.2,Don't understand this topic,NEGATIVE,0.999188244342804
S064,109,General Social Studies - Class 7,1,1,34.8,I knew this,POSITIVE,0.9965890645980835
S064,19,General Social Studies - Class 6,3,0,54.7,Too hard,NEGATIVE,0.9992407560348511
S064,94,General Social Studies - Class 7,3,0,62.5,I am confused,NEGATIVE,0.9992051720619202
S064,184,General Social Studies - Class 9,3,1,49.2,Tricky but OK,POSITIVE,0.9992111921310425
S064,258,General Social Studies - Class 10,3,0,56.1,I am confused,NEGATIVE,0.9992051720619202
S064,210,General Social Studies - Class 9,3,0,65.5,Don't understand this topic,NEGATIVE,0.999188244342804
S064,238,General Social Studies - Class 10,3,0,71.3,Don't understand this topic,NEGATIVE,0.999188244342804
S064,270,General Social Studies - Class 10,3,0,70.2,Too hard,NEGATIVE,0.9992407560348511
S064,59,General Social Studies - Class 7,3,0,69.5,Too hard,NEGATIVE,0.9992407560348511
S064,7,General Social Studies - Class 6,3,1,59.2,Tough but I solved,POSITIVE,0.9913177490234375
S064,129,General Social Studies - Class 8,3,1,60.4,Tough but I solved,POSITIVE,0.9913177490234375
S064,203,General Social Studies - Class 9,3,0,58.1,Too hard,NEGATIVE,0.9992407560348511
S065,240,General Social Studies - Class 10,3,0,51.3,Don't understand this topic,NEGATIVE,0.999188244342804
S065,138,General Social Studies - Class 8,3,1,70.5,Tough but I solved,POSITIVE,0.9913177490234375
S065,42,General Social Studies - Class 6,3,0,63.5,Don't understand this topic,NEGATIVE,0.999188244342804
S065,132,General Social Studies - Class 8,3,0,50.7,Too hard,NEGATIVE,0.9992407560348511
S065,119,General Social Studies - Class 8,3,1,69.3,Tricky but OK,POSITIVE,0.9992111921310425
S065,26,General Social Studies - Class 6,3,1,52.5,Tricky but OK,POSITIVE,0.9992111921310425
S065,170,General Social Studies - Class 9,3,1,66.3,Tricky but OK,POSITIVE,0.9992111921310425
S065,282,General Social Studies - Class 10,3,1,71.6,Tricky but OK,POSITIVE,0.9992111921310425
S065,74,General Social Studies - Class 7,3,1,64.8,Tough but I solved,POSITIVE,0.9913177490234375
S065,157,General Social Studies - Class 8,3,0,53.3,Too hard,NEGATIVE,0.9992407560348511
S065,61,General Social Studies - Class 7,3,0,61.3,Too hard,NEGATIVE,0.9992407560348511
S065,99,General Social Studies - Class 7,3,0,72.0,Don't understand this topic,NEGATIVE,0.999188244342804
S065,248,General Social Studies - Class 10,3,0,68.2,I am confused,NEGATIVE,0.9992051720619202
S065,215,General Social Studies - Class 9,3,1,51.3,Tough but I solved,POSITIVE,0.9913177490234375
S065,139,General Social Studies - Class 8,3,0,67.6,Don't understand this topic,NEGATIVE,0.999188244342804
S065,76,General Social Studies - Class 7,3,0,60.9,Don't understand this topic,NEGATIVE,0.999188244342804
S065,172,General Social Studies - Class 9,2,0,45.1,Too hard,NEGATIVE,0.9992407560348511
S065,104,General Social Studies - Class 7,3,1,55.0,Tough but I solved,POSITIVE,0.9913177490234375
S065,182,General Social Studies - Class 9,3,0,66.8,I am confused,NEGATIVE,0.9992051720619202
S065,155,General Social Studies - Class 8,3,0,57.8,Too hard,NEGATIVE,0.9992407560348511
S066,182,General Social Studies - Class 9,3,0,65.0,Don't understand this topic,NEGATIVE,0.999188244342804
S066,123,General Social Studies - Class 8,3,1,50.3,Tricky but OK,POSITIVE,0.9992111921310425
S066,103,General Social Studies - Class 7,3,0,74.0,Don't understand this topic,NEGATIVE,0.999188244342804
S066,227,General Social Studies - Class 10,3,0,53.8,Don't understand this topic,NEGATIVE,0.999188244342804
S066,208,General Social Studies - Class 9,3,0,49.4,I am confused,NEGATIVE,0.9992051720619202
S066,281,General Social Studies - Class 10,3,0,60.4,Don't understand this topic,NEGATIVE,0.999188244342804
S066,277,General Social Studies - Class 10,3,0,50.0,Don't understand this topic,NEGATIVE,0.999188244342804
S066,273,General Social Studies - Class 10,3,0,60.5,Don't understand this topic,NEGATIVE,0.999188244342804
S066,129,General Social Studies - Class 8,3,0,49.5,Don't understand this topic,NEGATIVE,0.999188244342804
S066,92,General Social Studies - Class 7,3,0,67.9,I am confused,NEGATIVE,0.9992051720619202
S066,258,General Social Studies - Class 10,3,0,68.2,Too hard,NEGATIVE,0.9992407560348511
S066,62,General Social Studies - Class 7,3,0,64.7,I am confused,NEGATIVE,0.9992051720619202
S066,240,General Social Studies - Class 10,3,1,57.1,Tough but I solved,POSITIVE,0.9913177490234375
S066,8,General Social Studies - Class 6,3,0,52.0,Don't understand this topic,NEGATIVE,0.999188244342804
S066,165,General Social Studies - Class 8,3,1,55.3,Tricky but OK,POSITIVE,0.9992111921310425
S066,156,General Social Studies - Class 8,3,0,52.8,Too hard,NEGATIVE,0.9992407560348511
S066,164,General Social Studies - Class 8,3,0,71.6,I am confused,NEGATIVE,0.9992051720619202
S066,90,General Social Studies - Class 7,3,0,60.0,I am confused,NEGATIVE,0.9992051720619202
S066,159,General Social Studies - Class 8,3,0,57.6,Too hard,NEGATIVE,0.9992407560348511
S066,117,General Social Studies - Class 8,3,1,58.1,Tricky but OK,POSITIVE,0.9992111921310425
S067,267,General Social Studies - Class 10,3,0,71.2,Too hard,NEGATIVE,0.9992407560348511
S067,238,General Social Studies - Class 10,3,0,75.0,I am confused,NEGATIVE,0.9992051720619202
S067,261,General Social Studies - Class 10,3,0,77.0,Too hard,NEGATIVE,0.9992407560348511
S067,105,General Social Studies - Class 7,3,0,64.2,I am confused,NEGATIVE,0.9992051720619202
S067,159,General Social Studies - Class 8,3,0,71.8,I am confused,NEGATIVE,0.9992051720619202
S067,175,General Social Studies - Class 9,3,0,57.0,I am confused,NEGATIVE,0.9992051720619202
S067,221,General Social Studies - Class 9,3,0,65.4,I am confused,NEGATIVE,0.9992051720619202
S067,210,General Social Studies - Class 9,3,1,76.7,Tough but I solved,POSITIVE,0.9913177490234375
S067,142,General Social Studies - Class 8,2,1,40.3,Tough but I solved,POSITIVE,0.9913177490234375
S067,4,General Social Studies - Class 6,3,0,68.7,Don't understand this topic,NEGATIVE,0.999188244342804
S067,185,General Social Studies - Class 9,3,1,79.3,Tough but I solved,POSITIVE,0.9913177490234375
S067,123,General Social Studies - Class 8,3,0,59.4,Too hard,NEGATIVE,0.9992407560348511
S067,38,General Social Studies - Class 6,3,0,59.8,I am confused,NEGATIVE,0.9992051720619202
S067,28,General Social Studies - Class 6,3,1,51.2,Tough but I solved,POSITIVE,0.9913177490234375
S067,124,General Social Studies - Class 8,3,0,53.5,Don't understand this topic,NEGATIVE,0.999188244342804
S067,50,General Social Studies - Class 6,3,0,55.8,I am confused,NEGATIVE,0.9992051720619202
S067,29,General Social Studies - Class 6,3,0,78.3,Don't understand this topic,NEGATIVE,0.999188244342804
S067,283,General Social Studies - Class 10,3,1,77.2,Tricky but OK,POSITIVE,0.9992111921310425
S067,219,General Social Studies - Class 9,3,0,57.4,I am confused,NEGATIVE,0.9992051720619202
S067,95,General Social Studies - Class 7,3,0,69.7,I am confused,NEGATIVE,0.9992051720619202
S068,114,General Social Studies - Class 8,3,1,41.4,Tricky but OK,POSITIVE,0.9992111921310425
S068,206,General Social Studies - Class 9,3,1,60.8,Tricky but OK,POSITIVE,0.9992111921310425
S068,262,General Social Studies - Class 10,3,0,59.0,I am confused,NEGATIVE,0.9992051720619202
S068,78,General Social Studies - Class 7,3,1,80.0,Tough but I solved,POSITIVE,0.9913177490234375
S068,1,General Social Studies - Class 6,3,1,52.5,Tough but I solved,POSITIVE,0.9913177490234375
S068,4,General Social Studies - Class 6,3,1,53.8,Tricky but OK,POSITIVE,0.9992111921310425
S068,10,General Social Studies - Class 6,3,1,70.4,Tricky but OK,POSITIVE,0.9992111921310425
S068,39,General Social Studies - Class 6,3,1,61.9,Tricky but OK,POSITIVE,0.9992111921310425
S068,176,General Social Studies - Class 9,3,1,48.1,Tricky but OK,POSITIVE,0.9992111921310425
S068,182,General Social Studies - Class 9,3,0,67.5,Too hard,NEGATIVE,0.9992407560348511
S068,246,General Social Studies - Class 10,3,1,53.5,Tricky but OK,POSITIVE,0.9992111921310425
S068,110,General Social Studies - Class 8,3,1,41.0,Tricky but OK,POSITIVE,0.9992111921310425
S068,40,General Social Studies - Class 6,3,0,51.4,Too hard,NEGATIVE,0.9992407560348511
S068,53,General Social Studies - Class 6,3,1,49.2,Tricky but OK,POSITIVE,0.9992111921310425
S068,106,General Social Studies - Class 7,3,1,55.0,Tough but I solved,POSITIVE,0.9913177490234375
S068,109,General Social Studies - Class 7,1,0,30.0,Silly mistake,NEGATIVE,0.9997612833976746
S068,17,General Social Studies - Class 6,3,0,54.5,Too hard,NEGATIVE,0.9992407560348511
S068,215,General Social Studies - Class 9,3,0,68.3,Don't understand this topic,NEGATIVE,0.999188244342804
S068,211,General Social Studies - Class 9,3,0,44.6,I am confused,NEGATIVE,0.9992051720619202
S068,197,General Social Studies - Class 9,3,0,55.2,Too hard,NEGATIVE,0.9992407560348511
S069,236,General Social Studies - Class 10,3,1,52.0,Tough but I solved,POSITIVE,0.9913177490234375
S069,269,General Social Studies - Class 10,3,0,50.0,Too hard,NEGATIVE,0.9992407560348511
S069,214,General Social Studies - Class 9,3,1,62.6,Tricky but OK,POSITIVE,0.9992111921310425
S069,195,General Social Studies - Class 9,3,1,57.3,Tricky but OK,POSITIVE,0.9992111921310425
S069,259,General Social Studies - Class 10,3,1,63.5,Tricky but OK,POSITIVE,0.9992111921310425
S069,10,General Social Studies - Class 6,3,0,71.9,Don't understand this topic,NEGATIVE,0.999188244342804
S069,143,General Social Studies - Class 8,3,0,71.9,Too hard,NEGATIVE,0.9992407560348511
S069,70,General Social Studies - Class 7,3,0,63.1,Don't understand this topic,NEGATIVE,0.999188244342804
S069,131,General Social Studies - Class 8,3,1,47.3,Tough but I solved,POSITIVE,0.9913177490234375
S069,223,General Social Studies - Class 9,3,0,61.1,Don't understand this topic,NEGATIVE,0.999188244342804
S069,21,General Social Studies - Class 6,3,1,45.5,Tough but I solved,POSITIVE,0.9913177490234375
S069,265,General Social Studies - Class 10,3,0,44.9,I am confused,NEGATIVE,0.9992051720619202
S069,8,General Social Studies - Class 6,3,1,71.2,Tough but I solved,POSITIVE,0.9913177490234375
S069,18,General Social Studies - Class 6,3,1,62.2,Tough but I solved,POSITIVE,0.9913177490234375
S069,101,General Social Studies - Class 7,3,0,72.7,Don't understand this topic,NEGATIVE,0.999188244342804
S069,27,General Social Studies - Class 6,3,0,66.9,I am confused,NEGATIVE,0.9992051720619202
S069,263,General Social Studies - Class 10,3,1,53.9,Tricky but OK,POSITIVE,0.9992111921310425
S069,86,General Social Studies - Class 7,3,0,68.9,Don't understand this topic,NEGATIVE,0.999188244342804
S069,270,General Social Studies - Class 10,3,0,56.6,Don't understand this topic,NEGATIVE,0.999188244342804
S069,178,General Social Studies - Class 9,3,1,61.6,Tricky but OK,POSITIVE,0.9992111921310425
S070,183,General Social Studies - Class 9,3,0,75.4,Too hard,NEGATIVE,0.9992407560348511
S070,182,General Social Studies - Class 9,3,0,68.0,I am confused,NEGATIVE,0.9992051720619202
S070,251,General Social Studies - Class 10,3,0,63.4,I am confused,NEGATIVE,0.9992051720619202
S070,3,General Social Studies - Class 6,2,1,34.0,Tricky but OK,POSITIVE,0.9992111921310425
S070,37,General Social Studies - Class 6,3,1,66.5,Tricky but OK,POSITIVE,0.9992111921310425
S070,149,General Social Studies - Class 8,3,0,61.5,Don't understand this topic,NEGATIVE,0.999188244342804
S070,129,General Social Studies - Class 8,3,1,52.6,Tricky but OK,POSITIVE,0.9992111921310425
S070,246,General Social Studies - Class 10,3,0,55.9,I am confused,NEGATIVE,0.9992051720619202
S070,104,General Social Studies - Class 7,3,0,63.8,Don't understand this topic,NEGATIVE,0.999188244342804
S070,10,General Social Studies - Class 6,3,0,42.0,Don't understand this topic,NEGATIVE,0.999188244342804
S070,136,General Social Studies - Class 8,3,0,58.5,Too hard,NEGATIVE,0.9992407560348511
S070,4,General Social Studies - Class 6,3,0,55.1,I am confused,NEGATIVE,0.9992051720619202
S070,8,General Social Studies - Class 6,3,0,43.8,I am confused,NEGATIVE,0.9992051720619202
S070,215,General Social Studies - Class 9,3,1,36.4,Tough but I solved,POSITIVE,0.9913177490234375
S070,214,General Social Studies - Class 9,3,1,47.0,Tricky but OK,POSITIVE,0.9992111921310425
S070,42,General Social Studies - Class 6,3,1,53.1,Tricky but OK,POSITIVE,0.9992111921310425
S070,174,General Social Studies - Class 9,3,0,62.0,Don't understand this topic,NEGATIVE,0.999188244342804
S070,127,General Social Studies - Class 8,3,0,54.6,Too hard,NEGATIVE,0.9992407560348511
S070,197,General Social Studies - Class 9,3,1,61.2,Tough but I solved,POSITIVE,0.9913177490234375
S070,158,General Social Studies - Class 8,3,0,62.1,Too hard,NEGATIVE,0.9992407560348511
S071,129,General Social Studies - Class 8,3,0,57.1,Don't understand this topic,NEGATIVE,0.999188244342804
S071,102,General Social Studies - Class 7,3,1,66.4,Tricky but OK,POSITIVE,0.9992111921310425
S071,146,General Social Studies - Class 8,3,0,56.6,I am confused,NEGATIVE,0.9992051720619202
S071,100,General Social Studies - Class 7,3,0,54.4,I am confused,NEGATIVE,0.9992051720619202
S071,23,General Social Studies - Class 6,3,0,76.9,Don't understand this topic,NEGATIVE,0.999188244342804
S071,2,General Social Studies - Class 6,3,1,60.2,Tricky but OK,POSITIVE,0.9992111921310425
S071,205,General Social Studies - Class 9,3,1,36.6,Tricky but OK,POSITIVE,0.9992111921310425
S071,263,General Social Studies - Class 10,3,1,57.2,Tricky but OK,POSITIVE,0.9992111921310425
S071,144,General Social Studies - Class 8,3,0,62.9,I am confused,NEGATIVE,0.9992051720619202
S071,192,General Social Studies - Class 9,3,0,57.4,I am confused,NEGATIVE,0.9992051720619202
S071,82,General Social Studies - Class 7,3,0,46.5,Too hard,NEGATIVE,0.9992407560348511
S071,235,General Social Studies - Class 10,3,1,53.1,Tricky but OK,POSITIVE,0.9992111921310425
S071,155,General Social Studies - Class 8,3,0,76.6,I am confused,NEGATIVE,0.9992051720619202
S071,49,General Social Studies - Class 6,3,1,63.5,Tough but I solved,POSITIVE,0.9913177490234375
S071,86,General Social Studies - Class 7,3,0,68.6,I am confused,NEGATIVE,0.9992051720619202
S071,16,General Social Studies - Class 6,2,1,38.1,Tough but I solved,POSITIVE,0.9913177490234375
S071,42,General Social Studies - Class 6,3,1,61.2,Tricky but OK,POSITIVE,0.9992111921310425
S071,118,General Social Studies - Class 8,3,1,58.2,Tough but I solved,POSITIVE,0.9913177490234375
S071,239,General Social Studies - Class 10,3,1,51.8,Tricky but OK,POSITIVE,0.9992111921310425
S071,231,General Social Studies - Class 10,2,1,29.5,Tricky but OK,POSITIVE,0.9992111921310425
S072,14,General Social Studies - Class 6,3,0,59.2,Too hard,NEGATIVE,0.9992407560348511
S072,239,General Social Studies - Class 10,3,0,71.8,Don't understand this topic,NEGATIVE,0.999188244342804
S072,115,General Social Studies - Class 8,3,0,45.3,Too hard,NEGATIVE,0.9992407560348511
S072,235,General Social Studies - Class 10,3,0,73.6,Don't understand this topic,NEGATIVE,0.999188244342804
S072,88,General Social Studies - Class 7,3,0,70.4,I am confused,NEGATIVE,0.9992051720619202
S072,136,General Social Studies - Class 8,3,0,49.8,I am confused,NEGATIVE,0.9992051720619202
S072,190,General Social Studies - Class 9,3,0,43.5,Don't understand this topic,NEGATIVE,0.999188244342804
S072,188,General Social Studies - Class 9,3,1,66.1,Tough but I solved,POSITIVE,0.9913177490234375
S072,13,General Social Studies - Class 6,3,0,78.6,I am confused,NEGATIVE,0.9992051720619202
S072,96,General Social Studies - Class 7,3,0,64.8,Too hard,NEGATIVE,0.9992407560348511
S072,213,General Social Studies - Class 9,3,0,45.4,Too hard,NEGATIVE,0.9992407560348511
S072,156,General Social Studies - Class 8,3,1,68.1,Tricky but OK,POSITIVE,0.9992111921310425
S072,278,General Social Studies - Class 10,3,0,64.1,Too hard,NEGATIVE,0.9992407560348511
S072,214,General Social Studies - Class 9,3,1,58.3,Tricky but OK,POSITIVE,0.9992111921310425
S072,272,General Social Studies - Class 10,3,0,64.6,I am confused,NEGATIVE,0.9992051720619202
S072,164,General Social Studies - Class 8,3,0,66.5,Don't understand this topic,NEGATIVE,0.999188244342804
S072,18,General Social Studies - Class 6,3,0,49.9,Too hard,NEGATIVE,0.9992407560348511
S072,130,General Social Studies - Class 8,3,1,60.0,Tough but I solved,POSITIVE,0.9913177490234375
S072,146,General Social Studies - Class 8,3,0,69.8,I am confused,NEGATIVE,0.9992051720619202
S072,178,General Social Studies - Class 9,3,0,56.2,I am confused,NEGATIVE,0.9992051720619202
S073,180,General Social Studies - Class 9,3,0,65.7,Too hard,NEGATIVE,0.9992407560348511
S073,273,General Social Studies - Class 10,3,0,54.4,I am confused,NEGATIVE,0.9992051720619202
S073,263,General Social Studies - Class 10,3,0,62.1,Don't understand this topic,NEGATIVE,0.999188244342804
S073,131,General Social Studies - Class 8,3,0,63.1,Too hard,NEGATIVE,0.9992407560348511
S073,168,General Social Studies - Class 9,3,1,44.2,Tough but I solved,POSITIVE,0.9913177490234375
S073,16,General Social Studies - Class 6,2,1,43.4,Tough but I solved,POSITIVE,0.9913177490234375
S073,50,General Social Studies - Class 6,3,0,57.3,Too hard,NEGATIVE,0.9992407560348511
S073,253,General Social Studies - Class 10,3,0,72.4,Don't understand this topic,NEGATIVE,0.999188244342804
S073,45,General Social Studies - Class 6,3,0,61.4,Too hard,NEGATIVE,0.9992407560348511
S073,197,General Social Studies - Class 9,3,0,67.2,Don't understand this topic,NEGATIVE,0.999188244342804
S073,6,General Social Studies - Class 6,2,1,52.0,Tough but I solved,POSITIVE,0.9913177490234375
S073,35,General Social Studies - Class 6,3,0,57.0,Don't understand this topic,NEGATIVE,0.999188244342804
S073,151,General Social Studies - Class 8,3,0,52.6,Too hard,NEGATIVE,0.9992407560348511
S073,58,General Social Studies - Class 7,3,1,58.4,Tricky but OK,POSITIVE,0.9992111921310425
S073,46,General Social Studies - Class 6,3,0,44.4,Too hard,NEGATIVE,0.9992407560348511
S073,48,General Social Studies - Class 6,3,0,65.3,I am confused,NEGATIVE,0.9992051720619202
S073,75,General Social Studies - Class 7,3,1,54.7,Tricky but OK,POSITIVE,0.9992111921310425
S073,252,General Social Studies - Class 10,3,0,62.1,Too hard,NEGATIVE,0.9992407560348511
S073,28,General Social Studies - Class 6,3,0,50.8,Don't understand this topic,NEGATIVE,0.999188244342804
S073,203,General Social Studies - Class 9,3,0,67.7,Too hard,NEGATIVE,0.9992407560348511
S074,184,General Social Studies - Class 9,3,0,47.1,I am confused,NEGATIVE,0.9992051720619202
S074,181,General Social Studies - Class 9,3,1,50.2,Tricky but OK,POSITIVE,0.9992111921310425
S074,124,General Social Studies - Class 8,3,0,50.4,I am confused,NEGATIVE,0.9992051720619202
S074,206,General Social Studies - Class 9,3,0,61.3,I am confused,NEGATIVE,0.9992051720619202
S074,43,General Social Studies - Class 6,3,0,68.5,I am confused,NEGATIVE,0.9992051720619202
S074,280,General Social Studies - Class 10,3,1,63.5,Tricky but OK,POSITIVE,0.9992111921310425
S074,107,General Social Studies - Class 7,3,1,50.7,Tough but I solved,POSITIVE,0.9913177490234375
S074,80,General Social Studies - Class 7,3,1,55.2,Tough but I solved,POSITIVE,0.9913177490234375
S074,114,General Social Studies - Class 8,3,0,64.0,Don't understand this topic,NEGATIVE,0.999188244342804
S074,26,General Social Studies - Class 6,3,0,65.8,I am confused,NEGATIVE,0.9992051720619202
S074,223,General Social Studies - Class 9,3,0,61.5,I am confused,NEGATIVE,0.9992051720619202
S074,53,General Social Studies - Class 6,3,0,59.7,Don't understand this topic,NEGATIVE,0.999188244342804
S074,55,General Social Studies - Class 6,3,0,67.2,Too hard,NEGATIVE,0.9992407560348511
S074,236,General Social Studies - Class 10,3,0,59.1,I am confused,NEGATIVE,0.9992051720619202
S074,169,General Social Studies - Class 9,3,1,62.2,Tricky but OK,POSITIVE,0.9992111921310425
S074,257,General Social Studies - Class 10,3,1,61.1,Tough but I solved,POSITIVE,0.9913177490234375
S074,217,General Social Studies - Class 9,3,0,62.0,I am confused,NEGATIVE,0.9992051720619202
S074,62,General Social Studies - Class 7,3,1,47.1,Tricky but OK,POSITIVE,0.9992111921310425
S074,275,General Social Studies - Class 10,3,1,56.9,Tricky but OK,POSITIVE,0.9992111921310425
S074,141,General Social Studies - Class 8,3,1,53.1,Tricky but OK,POSITIVE,0.9992111921310425
S075,266,General Social Studies - Class 10,3,1,64.6,Tough but I solved,POSITIVE,0.9913177490234375
S075,276,General Social Studies - Class 10,3,0,59.4,Too hard,NEGATIVE,0.9992407560348511
S075,255,General Social Studies - Class 10,3,1,61.0,Tough but I solved,POSITIVE,0.9913177490234375
S075,193,General Social Studies - Class 9,3,1,57.6,Tough but I solved,POSITIVE,0.9913177490234375
S075,66,General Social Studies - Class 7,3,0,58.7,I am confused,NEGATIVE,0.9992051720619202
S075,265,General Social Studies - Class 10,3,0,51.6,Don't understand this topic,NEGATIVE,0.999188244342804
S075,172,General Social Studies - Class 9,2,0,42.8,Don't understand this topic,NEGATIVE,0.999188244342804
S075,230,General Social Studies - Class 10,3,0,71.8,I am confused,NEGATIVE,0.9992051720619202
S075,82,General Social Studies - Class 7,3,0,64.8,I am confused,NEGATIVE,0.9992051720619202
S075,234,General Social Studies - Class 10,3,0,72.6,I am confused,NEGATIVE,0.9992051720619202
S075,17,General Social Studies - Class 6,3,1,56.2,Tricky but OK,POSITIVE,0.9992111921310425
S075,232,General Social Studies - Class 10,3,0,52.9,Don't understand this topic,NEGATIVE,0.999188244342804
S075,67,General Social Studies - Class 7,3,0,55.4,Don't understand this topic,NEGATIVE,0.999188244342804
S075,281,General Social Studies - Class 10,3,0,53.8,Don't understand this topic,NEGATIVE,0.999188244342804
S075,222,General Social Studies - Class 9,3,0,60.6,Don't understand this topic,NEGATIVE,0.999188244342804
S075,75,General Social Studies - Class 7,3,1,56.6,Tricky but OK,POSITIVE,0.9992111921310425
S075,253,General Social Studies - Class 10,3,0,66.9,Don't understand this topic,NEGATIVE,0.999188244342804
S075,146,General Social Studies - Class 8,3,0,61.3,I am confused,NEGATIVE,0.9992051720619202
S075,204,General Social Studies - Class 9,3,0,65.2,Don't understand this topic,NEGATIVE,0.999188244342804
S075,235,General Social Studies - Class 10,3,0,58.0,Don't understand this topic,NEGATIVE,0.999188244342804
S076,280,General Social Studies - Class 10,3,0,64.9,Too hard,NEGATIVE,0.9992407560348511
S076,253,General Social Studies - Class 10,3,0,57.8,I am confused,NEGATIVE,0.9992051720619202
S076,119,General Social Studies - Class 8,3,0,62.2,Don't understand this topic,NEGATIVE,0.999188244342804
S076,121,General Social Studies - Class 8,3,1,60.8,Tricky but OK,POSITIVE,0.9992111921310425
S076,171,General Social Studies - Class 9,3,0,52.9,Too hard,NEGATIVE,0.9992407560348511
S076,281,General Social Studies - Class 10,3,1,54.8,Tough but I solved,POSITIVE,0.9913177490234375
S076,42,General Social Studies - Class 6,3,1,59.6,Tricky but OK,POSITIVE,0.9992111921310425
S076,201,General Social Studies - Class 9,3,0,57.1,I am confused,NEGATIVE,0.9992051720619202
S076,140,General Social Studies - Class 8,3,0,55.5,Don't understand this topic,NEGATIVE,0.999188244342804
S076,221,General Social Studies - Class 9,3,0,75.4,I am confused,NEGATIVE,0.9992051720619202
S076,245,General Social Studies - Class 10,3,0,59.9,Don't understand this topic,NEGATIVE,0.999188244342804
S076,134,General Social Studies - Class 8,3,1,65.8,Tricky but OK,POSITIVE,0.9992111921310425
S076,14,General Social Studies - Class 6,3,1,64.3,Tough but I solved,POSITIVE,0.9913177490234375
S076,82,General Social Studies - Class 7,3,1,70.6,Tricky but OK,POSITIVE,0.9992111921310425
S076,8,General Social Studies - Class 6,3,0,51.4,I am confused,NEGATIVE,0.9992051720619202
S076,102,General Social Studies - Class 7,3,0,72.2,Don't understand this topic,NEGATIVE,0.999188244342804
S076,237,General Social Studies - Class 10,3,0,64.2,I am confused,NEGATIVE,0.9992051720619202
S076,232,General Social Studies - Class 10,3,0,54.4,Don't understand this topic,NEGATIVE,0.999188244342804
S076,225,General Social Studies - Class 9,3,0,52.7,Don't understand this topic,NEGATIVE,0.999188244342804
S076,234,General Social Studies - Class 10,3,1,50.5,Tricky but OK,POSITIVE,0.9992111921310425
S077,280,General Social Studies - Class 10,3,0,67.7,Too hard,NEGATIVE,0.9992407560348511
S077,263,General Social Studies - Class 10,3,0,60.5,Too hard,NEGATIVE,0.9992407560348511
S077,193,General Social Studies - Class 9,3,0,62.8,Don't understand this topic,NEGATIVE,0.999188244342804
S077,10,General Social Studies - Class 6,3,0,57.3,Don't understand this topic,NEGATIVE,0.999188244342804
S077,226,General Social Studies - Class 10,3,1,64.8,Tricky but OK,POSITIVE,0.9992111921310425
S077,150,General Social Studies - Class 8,3,1,66.1,Tricky but OK,POSITIVE,0.9992111921310425
S077,101,General Social Studies - Class 7,3,0,62.0,I am confused,NEGATIVE,0.9992051720619202
S077,121,General Social Studies - Class 8,3,0,65.5,I am confused,NEGATIVE,0.9992051720619202
S077,26,General Social Studies - Class 6,3,0,76.0,Too hard,NEGATIVE,0.9992407560348511
S077,94,General Social Studies - Class 7,3,0,61.4,Too hard,NEGATIVE,0.9992407560348511
S077,65,General Social Studies - Class 7,3,0,62.2,I am confused,NEGATIVE,0.9992051720619202
S077,244,General Social Studies - Class 10,3,0,67.4,Too hard,NEGATIVE,0.9992407560348511
S077,274,General Social Studies - Class 10,3,0,69.4,Don't understand this topic,NEGATIVE,0.999188244342804
S077,188,General Social Studies - Class 9,3,0,72.5,Don't understand this topic,NEGATIVE,0.999188244342804
S077,135,General Social Studies - Class 8,3,0,65.1,I am confused,NEGATIVE,0.9992051720619202
S077,214,General Social Studies - Class 9,3,0,64.9,I am confused,NEGATIVE,0.9992051720619202
S077,84,General Social Studies - Class 7,3,0,49.9,Don't understand this topic,NEGATIVE,0.999188244342804
S077,152,General Social Studies - Class 8,3,0,64.8,Too hard,NEGATIVE,0.9992407560348511
S077,222,General Social Studies - Class 9,3,0,66.8,I am confused,NEGATIVE,0.9992051720619202
S077,249,General Social Studies - Class 10,3,0,56.9,I am confused,NEGATIVE,0.9992051720619202
S078,53,General Social Studies - Class 6,3,0,59.3,Too hard,NEGATIVE,0.9992407560348511
S078,219,General Social Studies - Class 9,3,0,53.6,I am confused,NEGATIVE,0.9992051720619202
S078,179,General Social Studies - Class 9,3,1,60.7,Tricky but OK,POSITIVE,0.9992111921310425
S078,60,General Social Studies - Class 7,3,0,66.7,Don't understand this topic,NEGATIVE,0.999188244342804
